"id","modified","language","license","collectionCode","basisOfRecord","dynamicProperties","occurrenceID","organismQuantity","organismQuantityType","minimumDepthInMeters","maximumDepthInMeters","decimalLatitude","decimalLongitude","footprintWKT","scientificNameID","scientificName","kingdom","phylum","class","order","family","genus","specificEpithet","scientificNameAuthorship","vernacularName","observation_type"
"2438_MISTA_Antarctic_Phipoda:1556","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bentho Pelagic Net (PS)}","2438_MISTA_Antarctic_Phipoda:1556",1,"individual count",504,529,-71.5083,-12.4333,"LINESTRING(-12.4166669845581 -71.5166702270508, -12.4499998092651 -71.5)","urn:lsid:marinespecies.org:taxname:237677","Eusirus perdentatus","Animalia","Arthropoda","Malacostraca","Amphipoda","Eusiridae","Eusirus","perdentatus","Chevreux","Eusirus perdentatus","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1557","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1557",1,"individual count",402,450,-71.6667,-12.35,"POINT(-12.3500003814697 -71.6666641235352)","urn:lsid:marinespecies.org:taxname:237677","Eusirus perdentatus","Animalia","Arthropoda","Malacostraca","Amphipoda","Eusiridae","Eusirus","perdentatus","Chevreux","Eusirus perdentatus","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1558","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1558",1,"individual count",170,174,-71.3,-12.275,"LINESTRING(-12.2833337783813 -71.3000030517578, -12.2666664123535 -71.3000030517578)","urn:lsid:marinespecies.org:taxname:237677","Eusirus perdentatus","Animalia","Arthropoda","Malacostraca","Amphipoda","Eusiridae","Eusirus","perdentatus","Chevreux","Eusirus perdentatus","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1559","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1559",1,"individual count",184,184,-71.3,-12.2525,"LINESTRING(-12.2550001144409 -71.3000030517578, -12.25 -71.3000030517578)","urn:lsid:marinespecies.org:taxname:237677","Eusirus perdentatus","Animalia","Arthropoda","Malacostraca","Amphipoda","Eusiridae","Eusirus","perdentatus","Chevreux","Eusirus perdentatus","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1560","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1560",1,"individual count",462,481,-71.0417,-11.3667,"LINESTRING(-11.4166669845581 -71.0500030517578, -11.3166666030884 -71.033332824707)","urn:lsid:marinespecies.org:taxname:237677","Eusirus perdentatus","Animalia","Arthropoda","Malacostraca","Amphipoda","Eusiridae","Eusirus","perdentatus","Chevreux","Eusirus perdentatus","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1561","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1561",1,"individual count",236,272,-70.8442,-10.5908,"LINESTRING(-10.5900001525879 -70.8399963378906, -10.5916662216187 -70.8483352661133)","urn:lsid:marinespecies.org:taxname:237677","Eusirus perdentatus","Animalia","Arthropoda","Malacostraca","Amphipoda","Eusiridae","Eusirus","perdentatus","Chevreux","Eusirus perdentatus","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1562","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1562",1,"individual count",227,229,-70.8642,-10.565,"LINESTRING(-10.5666666030884 -70.8633346557617, -10.5633344650269 -70.8649978637695)","urn:lsid:marinespecies.org:taxname:237677","Eusirus perdentatus","Animalia","Arthropoda","Malacostraca","Amphipoda","Eusiridae","Eusirus","perdentatus","Chevreux","Eusirus perdentatus","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1563","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1563",1,"individual count",237,244,-70.8783,-10.5275,"LINESTRING(-10.5233335494995 -70.879997253418, -10.5316667556763 -70.8766632080078)","urn:lsid:marinespecies.org:taxname:237677","Eusirus perdentatus","Animalia","Arthropoda","Malacostraca","Amphipoda","Eusiridae","Eusirus","perdentatus","Chevreux","Eusirus perdentatus","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1564","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1564",1,"individual count",281,301,-70.8217,-10.455,"LINESTRING(-10.4766664505005 -70.821662902832, -10.4333333969116 -70.821662902832)","urn:lsid:marinespecies.org:taxname:237677","Eusirus perdentatus","Animalia","Arthropoda","Malacostraca","Amphipoda","Eusiridae","Eusirus","perdentatus","Chevreux","Eusirus perdentatus","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1565","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1565",1,"individual count",235,241,-70.8942,-10.4692,"LINESTRING(-10.4683332443237 -70.8933334350586, -10.4700002670288 -70.8949966430664)","urn:lsid:marinespecies.org:taxname:237677","Eusirus perdentatus","Animalia","Arthropoda","Malacostraca","Amphipoda","Eusiridae","Eusirus","perdentatus","Chevreux","Eusirus perdentatus","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1566","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1566",1,"individual count",255,261,-70.8658,-10.4508,"LINESTRING(-10.4549999237061 -70.8666687011719, -10.4466667175293 -70.8649978637695)","urn:lsid:marinespecies.org:taxname:237677","Eusirus perdentatus","Animalia","Arthropoda","Malacostraca","Amphipoda","Eusiridae","Eusirus","perdentatus","Chevreux","Eusirus perdentatus","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1569","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Belgian Agassiz trawl (KGI)}","2438_MISTA_Antarctic_Phipoda:1569",1,"individual count",150,NA,-62,69,"POINT(69 -62)","urn:lsid:marinespecies.org:taxname:237677","Eusirus perdentatus","Animalia","Arthropoda","Malacostraca","Amphipoda","Eusiridae","Eusirus","perdentatus","Chevreux","Eusirus perdentatus","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1570","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Rectangular Midwater Trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1570",1,"individual count",198,303,-77.3514,-40.885,"LINESTRING(-40.8849983215332 -77.3513870239258, -40.8849983215332 -77.3513870239258)","urn:lsid:marinespecies.org:taxname:237746","Eusirus propeperdentatus","Animalia","Arthropoda","Malacostraca","Amphipoda","Eusiridae","Eusirus","propeperdentatus","Andres","Eusirus propeperdentatus","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1571","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Rectangular Midwater Trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1571",1,"individual count",54,198,-77.3514,-40.885,"LINESTRING(-40.8849983215332 -77.3513870239258, -40.8849983215332 -77.3513870239258)","urn:lsid:marinespecies.org:taxname:237746","Eusirus propeperdentatus","Animalia","Arthropoda","Malacostraca","Amphipoda","Eusiridae","Eusirus","propeperdentatus","Andres","Eusirus propeperdentatus","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1572","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Rectangular Midwater Trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1572",1,"individual count",183,353,-77.635,-38.4167,"LINESTRING(-38.4166679382324 -77.6350021362305, -38.4166679382324 -77.6350021362305)","urn:lsid:marinespecies.org:taxname:237746","Eusirus propeperdentatus","Animalia","Arthropoda","Malacostraca","Amphipoda","Eusiridae","Eusirus","propeperdentatus","Andres","Eusirus propeperdentatus","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1573","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Rectangular Midwater Trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1573",1,"individual count",50,183,-77.635,-38.4167,"LINESTRING(-38.4166679382324 -77.6350021362305, -38.4166679382324 -77.6350021362305)","urn:lsid:marinespecies.org:taxname:237746","Eusirus propeperdentatus","Animalia","Arthropoda","Malacostraca","Amphipoda","Eusiridae","Eusirus","propeperdentatus","Andres","Eusirus propeperdentatus","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1574","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1574",1,"individual count",498,NA,-75.2667,-26.2833,"POINT(-26.283332824707 -75.2666702270508)","urn:lsid:marinespecies.org:taxname:237746","Eusirus propeperdentatus","Animalia","Arthropoda","Malacostraca","Amphipoda","Eusiridae","Eusirus","propeperdentatus","Andres","Eusirus propeperdentatus","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1575","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bentho Pelagic Net (PS)}","2438_MISTA_Antarctic_Phipoda:1575",1,"individual count",504,529,-71.5083,-12.4333,"LINESTRING(-12.4166669845581 -71.5166702270508, -12.4499998092651 -71.5)","urn:lsid:marinespecies.org:taxname:237746","Eusirus propeperdentatus","Animalia","Arthropoda","Malacostraca","Amphipoda","Eusiridae","Eusirus","propeperdentatus","Andres","Eusirus propeperdentatus","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1576","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1576",1,"individual count",234,267,-70.8458,-10.5917,"LINESTRING(-10.5916662216187 -70.841667175293, -10.5916662216187 -70.8499984741211)","urn:lsid:marinespecies.org:taxname:237746","Eusirus propeperdentatus","Animalia","Arthropoda","Malacostraca","Amphipoda","Eusiridae","Eusirus","propeperdentatus","Andres","Eusirus propeperdentatus","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1577","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1577",1,"individual count",227,229,-70.8642,-10.565,"LINESTRING(-10.5666666030884 -70.8633346557617, -10.5633344650269 -70.8649978637695)","urn:lsid:marinespecies.org:taxname:237746","Eusirus propeperdentatus","Animalia","Arthropoda","Malacostraca","Amphipoda","Eusiridae","Eusirus","propeperdentatus","Andres","Eusirus propeperdentatus","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1578","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1578",1,"individual count",394,414,-60.8333,-55.65,"POINT(-55.6500015258789 -60.8333320617676)","urn:lsid:marinespecies.org:taxname:101558","Gammaropsis","Animalia","Arthropoda","Malacostraca","Amphipoda","Photidae","Gammaropsis",NA,"Lilljeborg","Gammaropsis","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1579","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Belgian Agassiz trawl (KGI)}","2438_MISTA_Antarctic_Phipoda:1579",1,"individual count",80,NA,-62,69,"POINT(69 -62)","urn:lsid:marinespecies.org:taxname:101558","Gammaropsis","Animalia","Arthropoda","Malacostraca","Amphipoda","Photidae","Gammaropsis",NA,"Lilljeborg","Gammaropsis","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1580","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Polish trawl (KGI)}","2438_MISTA_Antarctic_Phipoda:1580",1,"individual count",30,NA,-62,69,"POINT(69 -62)","urn:lsid:marinespecies.org:taxname:101558","Gammaropsis","Animalia","Arthropoda","Malacostraca","Amphipoda","Photidae","Gammaropsis",NA,"Lilljeborg","Gammaropsis","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1581","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1581",1,"individual count",753,795,-58.7343,-25.1797,"LINESTRING(-25.1747226715088 -58.7391662597656, -25.1847229003906 -58.7294425964355)","urn:lsid:marinespecies.org:taxname:101558","Gammaropsis","Animalia","Arthropoda","Malacostraca","Amphipoda","Photidae","Gammaropsis",NA,"Lilljeborg","Gammaropsis 1","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1583","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Belgian Agassiz trawl (KGI)}","2438_MISTA_Antarctic_Phipoda:1583",1,"individual count",150,NA,-62,69,"POINT(69 -62)","urn:lsid:marinespecies.org:taxname:548624","Gammaropsis longicornis","Animalia","Arthropoda","Malacostraca","Amphipoda","Photidae","Gammaropsis","longicornis","Walker","Gammaropsis longicornis","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1584","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Polish trawl (KGI)}","2438_MISTA_Antarctic_Phipoda:1584",1,"individual count",30,NA,-62,69,"POINT(69 -62)","urn:lsid:marinespecies.org:taxname:101453","Gitanopsis","Animalia","Arthropoda","Malacostraca","Amphipoda","Amphilochidae","Gitanopsis",NA,"G.O. Sars","Gitanopsis","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1585","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Belgian Agassiz trawl (KGI)}","2438_MISTA_Antarctic_Phipoda:1585",1,"individual count",150,NA,-62,69,"POINT(69 -62)","urn:lsid:marinespecies.org:taxname:101453","Gitanopsis","Animalia","Arthropoda","Malacostraca","Amphipoda","Amphilochidae","Gitanopsis",NA,"G.O. Sars","Gitanopsis","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1586","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1586",1,"individual count",620,640,-73.6,-22.2917,"LINESTRING(-22.3166675567627 -73.5999984741211, -22.2666664123535 -73.5999984741211)","urn:lsid:marinespecies.org:taxname:237419","Gitanopsis inaequipes","Animalia","Arthropoda","Malacostraca","Amphipoda","Amphilochidae","Gitanopsis","inaequipes","Schellenberg","Gitanopsis inaequipes","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1587","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Multibox corer (PS)}","2438_MISTA_Antarctic_Phipoda:1587",1,"individual count",253,NA,-71.32,-12.45,"POINT(-12.4499998092651 -71.3199996948242)","urn:lsid:marinespecies.org:taxname:237419","Gitanopsis inaequipes","Animalia","Arthropoda","Malacostraca","Amphipoda","Amphilochidae","Gitanopsis","inaequipes","Schellenberg","Gitanopsis inaequipes","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1588","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1588",1,"individual count",483,484,-74.6667,-29.7,"POINT(-29.7000007629395 -74.6666641235352)","urn:lsid:marinespecies.org:taxname:214775","Gitanopsis pusilla","Animalia","Arthropoda","Malacostraca","Amphipoda","Amphilochidae","Gitanopsis","pusilla","K.H. Barnard","Gitanopsis pusilla","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1589","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1589",1,"individual count",1996,2012,-74.1667,-29.7,"POINT(-29.7000007629395 -74.1666641235352)","urn:lsid:marinespecies.org:taxname:214775","Gitanopsis pusilla","Animalia","Arthropoda","Malacostraca","Amphipoda","Amphilochidae","Gitanopsis","pusilla","K.H. Barnard","Gitanopsis pusilla","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1590","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1590",1,"individual count",509,518,-74.6667,-29.6667,"POINT(-29.6666660308838 -74.6666641235352)","urn:lsid:marinespecies.org:taxname:214775","Gitanopsis pusilla","Animalia","Arthropoda","Malacostraca","Amphipoda","Amphilochidae","Gitanopsis","pusilla","K.H. Barnard","Gitanopsis pusilla","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1591","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1591",1,"individual count",593,602,-74.6667,-29.5333,"POINT(-29.533332824707 -74.6666641235352)","urn:lsid:marinespecies.org:taxname:214775","Gitanopsis pusilla","Animalia","Arthropoda","Malacostraca","Amphipoda","Amphilochidae","Gitanopsis","pusilla","K.H. Barnard","Gitanopsis pusilla","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1592","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1592",1,"individual count",451,453,-75.05,-28.0167,"POINT(-28.0166664123535 -75.0500030517578)","urn:lsid:marinespecies.org:taxname:214775","Gitanopsis pusilla","Animalia","Arthropoda","Malacostraca","Amphipoda","Amphilochidae","Gitanopsis","pusilla","K.H. Barnard","Gitanopsis pusilla","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1593","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1593",1,"individual count",457,462,-75.1167,-28,"POINT(-28 -75.1166687011719)","urn:lsid:marinespecies.org:taxname:214775","Gitanopsis pusilla","Animalia","Arthropoda","Malacostraca","Amphipoda","Amphilochidae","Gitanopsis","pusilla","K.H. Barnard","Gitanopsis pusilla","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1594","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1594",1,"individual count",404,407,-75.15,-27.5833,"POINT(-27.5833339691162 -75.1500015258789)","urn:lsid:marinespecies.org:taxname:214775","Gitanopsis pusilla","Animalia","Arthropoda","Malacostraca","Amphipoda","Amphilochidae","Gitanopsis","pusilla","K.H. Barnard","Gitanopsis pusilla","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1595","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1595",1,"individual count",399,404,-75.15,-27.55,"POINT(-27.5499992370605 -75.1500015258789)","urn:lsid:marinespecies.org:taxname:214775","Gitanopsis pusilla","Animalia","Arthropoda","Malacostraca","Amphipoda","Amphilochidae","Gitanopsis","pusilla","K.H. Barnard","Gitanopsis pusilla","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1596","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1596",1,"individual count",500,506,-75.25,-26.2167,"POINT(-26.216667175293 -75.25)","urn:lsid:marinespecies.org:taxname:214775","Gitanopsis pusilla","Animalia","Arthropoda","Malacostraca","Amphipoda","Amphilochidae","Gitanopsis","pusilla","K.H. Barnard","Gitanopsis pusilla","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1597","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Bottom trawl (PS)}","2438_MISTA_Antarctic_Phipoda:1597",1,"individual count",569,574,-75.2667,-25.9833,"POINT(-25.9833335876465 -75.2666702270508)","urn:lsid:marinespecies.org:taxname:214775","Gitanopsis pusilla","Animalia","Arthropoda","Malacostraca","Amphipoda","Amphilochidae","Gitanopsis","pusilla","K.H. Barnard","Gitanopsis pusilla","bottom trawling"
"2438_MISTA_Antarctic_Phipoda:1598","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1598",1,"individual count",593,624,-75.3,-25.9667,"POINT(-25.966667175293 -75.3000030517578)","urn:lsid:marinespecies.org:taxname:214775","Gitanopsis pusilla","Animalia","Arthropoda","Malacostraca","Amphipoda","Amphilochidae","Gitanopsis","pusilla","K.H. Barnard","Gitanopsis pusilla","scuba diving"
"2438_MISTA_Antarctic_Phipoda:1599","9/09/20","English","CC-BY 4.0","RBINS","HumanObservation","{gear:Scuba Diving sampling by hand}","2438_MISTA_Antarctic_Phipoda:1599",1,"individual count",294,305,-73.3667,-20.75,"POINT(-20.75 -73.3666687011719)","urn:lsid:marinespecies.org:taxname:214775","Gitanopsis pusilla","Animalia","Arthropoda","Malacostraca","Amphipoda","Amphilochidae","Gitanopsis","pusilla","K.H. Barnard","Gitanopsis pusilla","scuba diving"
